"nmqm","wfl.gekappt","bj","WL","Zentral","Gebtyp.23","Modern.Boden","Boden.Fak","kue.score.23","bad.score23","Fussboden.Heizung"
21.49,94,2012.5,"gute",0,"anderer",0,"wedernoch",0,2,1
16.5,80,1972,"gute",0,"anderer",0,"gut",0,1,0
12.58,130,1939,"durchschnittliche",0,"anderer",0,"gut",3,2,0
16.27,74,1957.5,"durchschnittliche",0,"Hochhaus",0,"gut",1,2,0
17.88,64,2012.5,"gute",0,"anderer",0,"gut",1,1,1
14.23,52,1993.5,"gute",0,"anderer",0,"gut",1,1,0
12.5,100,1972,"gute",0,"anderer",0,"gut",0,1,0
17.35,100,2003.5,"gute",0,"anderer",0,"gut",0,0,0
16.64,58,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
12.89,46,1957.5,"gute",1,"anderer",0,"gut",0,0,0
13.94,99,1918,"beste",1,"anderer",0,"gut",0,1,0
17.12,105,1918,"gute",1,"anderer",0,"gut",0,3,0
6.93,88,1918,"gute",1,"Wohnblock",1,"gut",0,2,0
18.3,40,1918,"gute",1,"anderer",0,"wedernoch",1,0,0
12.51,91,1918,"gute",1,"anderer",0,"wedernoch",0,1,0
22.54,122,1939,"durchschnittliche",1,"anderer",1,"gut",3,4,1
15.72,78,1972,"durchschnittliche",1,"anderer",0,"gut",0,1,0
17.32,69,2012.5,"gute",0,"anderer",0,"gut",0,1,1
11.66,96,1993.5,"gute",0,"anderer",0,"gut",0,0,0
13.35,55,1983,"gute",0,"anderer",0,"gut",0,0,0
12.31,81,1983,"durchschnittliche",0,"Hochhaus",1,"gut",0,1,0
12.11,38,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.26,81,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,0,0
8.38,76,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
12.5,52,1983,"durchschnittliche",0,"Wohnblock",0,"gut",1,0,1
8.98,75,1972,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,1
10.68,70,1983,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
10,74,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",2,0,1
19.23,52,2018,"gute",0,"anderer",0,"einfach",3,1,1
9.71,74,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
12.24,58,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.17,88,1972,"durchschnittliche",0,"Wohnblock",0,"einfach",0,1,0
12.22,57,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",3,0,0
9.56,45,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
23.93,55,1918,"gute",0,"anderer",0,"gut",0,1,0
15.67,60,1957.5,"gute",1,"anderer",0,"wedernoch",0,0,0
16.11,72,1918,"gute",0,"anderer",0,"gut",0,2,0
10.13,80,1957.5,"durchschnittliche",1,"Hochhaus",0,"gut",0,0,0
15.97,101,1924,"gute",0,"anderer",0,"gut",0,0,0
18.48,92,2018,"gute",0,"anderer",0,"gut",1,2,0
9.87,100,1918,"gute",0,"anderer",0,"gut",0,1,0
15.32,62,1972,"durchschnittliche",1,"Hochhaus",0,"gut",0,1,0
13.49,95,1993.5,"gute",1,"anderer",0,"wedernoch",0,0,0
12.25,84,1918,"gute",0,"anderer",0,"einfach",0,1,0
7.21,76,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,1,0
11.47,44,1972,"durchschnittliche",1,"anderer",0,"wedernoch",0,0,0
15.2,75,1939,"durchschnittliche",1,"anderer",0,"gut",0,1,0
10.85,62,1918,"gute",0,"anderer",0,"wedernoch",0,0,0
10.99,67,1918,"gute",0,"Wohnblock",0,"gut",0,1,0
10,93,1918,"durchschnittliche",0,"anderer",0,"gut",0,0,0
6.5,103,1924,"gute",0,"Wohnblock",0,"gut",0,0,0
15.18,85,1983,"gute",1,"Hochhaus",0,"gut",0,1,1
9.36,130,1918,"gute",0,"anderer",1,"wedernoch",0,1,1
15.31,51,1957.5,"gute",1,"anderer",0,"gut",0,2,0
12.99,127,1924,"gute",1,"anderer",0,"gut",0,1,0
11.59,69,1972,"gute",0,"anderer",0,"gut",0,1,0
15.73,75,1972,"durchschnittliche",1,"Hochhaus",0,"gut",0,0,0
16.6,50,1972,"durchschnittliche",1,"anderer",0,"gut",0,1,0
16.37,97,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.67,30,1972,"gute",1,"anderer",0,"gut",2,0,0
19.53,43,1918,"durchschnittliche",0,"anderer",1,"gut",0,2,0
17.56,45,1918,"durchschnittliche",0,"anderer",1,"gut",0,1,0
13.49,72,1957.5,"gute",1,"anderer",0,"wedernoch",0,1,0
16.67,39,1972,"gute",0,"anderer",0,"gut",0,0,0
9.17,60,1918,"gute",0,"anderer",0,"gut",0,2,0
14.77,39,1939,"gute",0,"anderer",0,"wedernoch",0,1,0
18.09,47,1957.5,"gute",1,"anderer",0,"gut",0,0,0
18.15,33,1972,"gute",1,"anderer",0,"gut",1,0,0
13.07,88,1918,"gute",1,"anderer",0,"gut",0,0,0
16.32,38,1924,"gute",0,"anderer",1,"gut",0,0,0
9.15,111,1918,"gute",0,"Wohnblock",0,"gut",0,1,0
19.45,73,1918,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
14.56,68,1918,"gute",1,"anderer",0,"gut",0,0,0
8.39,65,1918,"gute",1,"anderer",0,"gut",0,0,0
14.13,63,1924,"gute",1,"anderer",0,"gut",3,0,0
24.17,160,1972,"beste",1,"anderer",0,"wedernoch",0,1,1
9.2,82,1924,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
7,77,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
12.73,83,1957.5,"durchschnittliche",1,"anderer",0,"gut",2,1,0
14.84,128,2012.5,"gute",0,"anderer",0,"gut",0,2,1
12.9,65,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.68,97,1993.5,"gute",1,"anderer",0,"einfach",0,1,0
18.68,25,1957.5,"gute",0,"anderer",0,"gut",0,0,0
14.67,75,1957.5,"gute",0,"anderer",0,"gut",0,1,0
16.04,26,1957.5,"gute",0,"anderer",0,"gut",0,0,0
16.11,54,1993.5,"beste",0,"anderer",0,"gut",3,1,0
11.81,104,1972,"durchschnittliche",1,"anderer",0,"gut",0,2,0
17.21,122,2012.5,"gute",0,"anderer",0,"gut",3,2,1
15.35,130,1993.5,"beste",0,"anderer",0,"gut",3,3,0
11.05,56,1957.5,"gute",0,"Wohnblock",0,"gut",0,0,0
22.73,55,1972,"beste",0,"anderer",0,"wedernoch",3,1,0
16.13,75,1957.5,"gute",0,"anderer",0,"gut",0,0,0
5.26,99,1972,"gute",0,"Wohnblock",0,"gut",0,1,0
6.47,71,1924,"gute",0,"Wohnblock",0,"gut",0,0,0
15.98,30,1972,"beste",0,"anderer",0,"gut",2,1,0
16.67,78,1957.5,"gute",0,"Hochhaus",0,"gut",2,0,0
12.87,102,1924,"beste",0,"Wohnblock",0,"gut",0,0,0
7.65,100,1957.5,"beste",0,"anderer",0,"gut",0,0,0
6.75,55,1993.5,"gute",1,"Wohnblock",0,"gut",3,0,0
16.67,36,1993.5,"durchschnittliche",1,"anderer",0,"wedernoch",0,1,0
16.4,50,1924,"gute",0,"anderer",1,"gut",3,2,0
12.85,39,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
15.24,103,1972,"beste",0,"anderer",0,"gut",3,0,0
16.43,112,2012.5,"beste",0,"anderer",0,"gut",0,3,1
16.49,91,2003.5,"gute",0,"anderer",1,"gut",2,2,0
14.34,101,2012.5,"gute",0,"anderer",0,"gut",0,2,1
13.4,57,1957.5,"durchschnittliche",1,"Wohnblock",0,"gut",0,0,0
13.69,39,1972,"gute",0,"Wohnblock",0,"gut",2,0,0
6.98,57,2012.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
20.29,69,1957.5,"beste",0,"Wohnblock",0,"gut",2,1,0
10.93,43,1983,"durchschnittliche",1,"anderer",0,"gut",2,1,0
15.29,34,1957.5,"durchschnittliche",1,"Wohnblock",0,"gut",0,1,0
15.88,51,1983,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
10.43,46,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",1,0,0
8.03,137,1993.5,"gute",0,"anderer",0,"wedernoch",0,0,0
11.44,85,2003.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
8.31,85,1993.5,"gute",0,"anderer",0,"gut",0,1,0
14.45,64,1993.5,"gute",0,"Wohnblock",0,"gut",3,1,0
18.37,98,1957.5,"durchschnittliche",0,"anderer",0,"gut",3,1,1
10.95,110,1993.5,"gute",0,"anderer",0,"gut",0,1,0
12.22,90,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.59,63,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,1
16.21,29,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",2,1,0
9.09,55,1972,"durchschnittliche",0,"anderer",0,"wedernoch",2,1,0
25.99,24,2003.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
11.47,75,1983,"durchschnittliche",0,"anderer",0,"gut",1,0,0
14.1,77,2018,"gute",0,"anderer",0,"gut",3,2,1
10.99,75,1957.5,"gute",0,"Wohnblock",0,"gut",1,1,0
19.34,91,1957.5,"gute",0,"Wohnblock",0,"gut",3,3,0
10.85,75,1939,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,1,0
8.25,60,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
12.78,93,1972,"gute",0,"anderer",0,"gut",0,1,0
17.62,82,2003.5,"durchschnittliche",0,"anderer",0,"gut",3,2,1
15.77,71,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,0,1
10.11,83,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
13.44,77,1957.5,"gute",0,"Hochhaus",0,"wedernoch",0,0,1
10.26,73,1957.5,"gute",0,"Wohnblock",0,"gut",0,0,0
13.41,46,2018,"gute",0,"anderer",0,"gut",0,2,1
11.59,34,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",1,0,0
12.63,59,1972,"durchschnittliche",0,"anderer",0,"gut",2,1,0
11.28,102,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
16.86,49,2020.5,"gute",0,"anderer",0,"gut",0,0,1
15.15,67,1972,"durchschnittliche",0,"Wohnblock",0,"gut",3,0,0
16.67,69,1957.5,"durchschnittliche",0,"anderer",1,"wedernoch",0,2,0
9.74,84,1957.5,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
11.69,33,1983,"durchschnittliche",0,"anderer",0,"wedernoch",1,0,0
10.76,100,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
11.72,65,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
10.5,64,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
17.69,65,2012.5,"gute",1,"anderer",0,"gut",3,2,1
11.29,73,1924,"gute",1,"Wohnblock",0,"gut",0,1,0
18,55,1939,"gute",1,"Wohnblock",0,"gut",2,1,0
19.34,45,1918,"gute",1,"anderer",0,"gut",0,1,0
14.81,30,1957.5,"gute",1,"anderer",0,"wedernoch",0,0,0
6.5,66,1924,"durchschnittliche",1,"anderer",0,"gut",0,1,0
8.5,135,1939,"gute",1,"anderer",0,"wedernoch",0,2,0
12,88,1918,"gute",1,"Wohnblock",0,"gut",0,1,0
18.75,58,1918,"gute",1,"anderer",0,"gut",1,1,0
19.75,115,1924,"gute",1,"anderer",0,"gut",0,2,0
12.12,70,1972,"gute",0,"anderer",0,"wedernoch",0,0,0
17.86,111,2018,"gute",0,"anderer",0,"gut",3,2,1
16.2,92,2003.5,"gute",0,"anderer",0,"gut",3,2,0
7.16,109,1972,"gute",0,"anderer",0,"wedernoch",0,1,0
18.09,94,2018,"gute",0,"anderer",0,"gut",0,2,1
12.76,85,1993.5,"gute",0,"anderer",0,"gut",3,0,0
12.37,59,1993.5,"gute",0,"anderer",0,"gut",2,1,1
15.29,52,2012.5,"gute",0,"anderer",0,"gut",0,0,1
15,58,1993.5,"gute",0,"anderer",0,"gut",3,0,0
16.67,78,2003.5,"gute",0,"anderer",0,"gut",3,2,0
12.93,69,1972,"durchschnittliche",0,"anderer",0,"gut",3,1,0
13.53,85,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
14.55,55,2003.5,"gute",0,"anderer",0,"gut",3,1,0
13.41,63,1993.5,"gute",0,"anderer",0,"gut",2,2,0
13,50,1957.5,"gute",0,"anderer",0,"gut",0,0,0
11.81,105,1972,"gute",0,"anderer",0,"gut",0,1,0
16.55,48,2012.5,"gute",0,"anderer",0,"gut",3,1,1
9.93,88,1957.5,"gute",0,"anderer",0,"wedernoch",0,0,0
12.54,57,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",3,1,0
16.17,60,1993.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
15.56,45,1972,"gute",0,"anderer",0,"gut",0,0,0
11.06,71,1972,"gute",0,"anderer",0,"gut",3,0,0
15.82,116,1972,"beste",0,"anderer",0,"gut",3,2,0
15.06,83,1972,"beste",0,"anderer",0,"gut",2,2,0
14.4,50,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
15.22,115,2003.5,"beste",0,"anderer",0,"gut",0,3,0
13.2,150,1972,"beste",0,"anderer",0,"gut",0,1,0
15.46,97,1957.5,"beste",0,"anderer",0,"gut",3,1,0
18.44,64,2003.5,"gute",0,"anderer",0,"gut",0,1,1
12.44,80,1983,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.19,52,1983,"durchschnittliche",0,"anderer",0,"gut",1,1,1
20.15,65,1983,"gute",0,"Wohnblock",0,"gut",0,1,0
19.93,68,2012.5,"beste",0,"anderer",0,"einfach",2,0,0
13.44,93,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
20.11,92,2012.5,"gute",0,"anderer",0,"gut",3,3,1
14.77,53,1983,"gute",0,"anderer",0,"gut",3,0,0
20.24,42,1972,"gute",0,"anderer",0,"gut",0,0,0
20.27,55,2012.5,"gute",0,"anderer",0,"gut",3,0,1
20.48,25,1972,"gute",1,"Hochhaus",0,"gut",1,0,1
13.69,80,1972,"gute",0,"anderer",0,"gut",0,1,0
12.81,76,2012.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
10.36,96,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
16.43,70,2003.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
11.3,71,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.33,78,2003.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
12.78,55,1939,"durchschnittliche",0,"Wohnblock",0,"gut",1,2,0
15.28,72,1957.5,"gute",0,"anderer",0,"gut",1,0,0
12.68,56,1983,"durchschnittliche",0,"anderer",0,"gut",2,1,0
9.53,72,1957.5,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
10.54,65,1924,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
11.16,58,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
15.17,58,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
20.35,65,1957.5,"gute",0,"Wohnblock",0,"gut",3,2,0
16,80,2003.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
10.61,51,1918,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.2,50,1993.5,"gute",0,"anderer",0,"gut",2,0,0
13.25,57,1983,"gute",1,"anderer",0,"gut",2,0,0
28.84,29,1957.5,"durchschnittliche",1,"Hochhaus",1,"gut",1,1,0
19.12,68,1983,"gute",1,"anderer",0,"gut",2,1,0
18,75,1983,"gute",1,"anderer",1,"gut",0,2,0
13.89,119,1918,"gute",1,"anderer",0,"gut",0,3,0
12.34,147,2012.5,"gute",1,"anderer",0,"wedernoch",0,2,1
11.87,119,1918,"gute",1,"anderer",0,"gut",0,2,0
9.09,77,1957.5,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
19.84,62,1957.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
8.08,70,1957.5,"durchschnittliche",0,"Wohnblock",0,"einfach",0,0,0
13.17,63,1957.5,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
13.36,58,1993.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
19.63,81,1983,"durchschnittliche",0,"Wohnblock",0,"gut",3,1,0
8.26,59,1957.5,"durchschnittliche",0,"Wohnblock",0,"einfach",0,1,0
15.67,67,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,2,0
13.47,49,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
14.17,72,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
14.61,89,1957.5,"gute",1,"anderer",0,"gut",3,2,0
21.21,68,1939,"gute",1,"anderer",0,"gut",3,2,0
12.93,58,1957.5,"gute",1,"anderer",0,"gut",0,0,0
22.4,50,1957.5,"gute",1,"anderer",1,"gut",0,0,0
15.5,60,1924,"gute",1,"anderer",0,"gut",0,1,0
7.44,155,1918,"gute",1,"anderer",0,"wedernoch",3,2,0
15,40,1939,"gute",1,"anderer",0,"gut",0,0,0
16.06,68,1918,"gute",1,"anderer",0,"gut",0,0,0
16.23,77,1957.5,"gute",1,"anderer",0,"gut",3,0,0
29.52,78,1983,"gute",1,"anderer",0,"gut",0,0,0
11.81,88,1939,"gute",1,"anderer",0,"gut",0,0,0
23.61,72,1957.5,"gute",1,"anderer",1,"gut",3,1,0
14.47,47,1957.5,"gute",1,"anderer",1,"gut",1,0,0
14.64,78,1957.5,"gute",1,"anderer",0,"gut",1,0,0
18.27,75,1957.5,"gute",1,"anderer",0,"gut",0,1,0
18.66,70,1939,"gute",1,"anderer",0,"gut",0,1,0
14.78,46,1957.5,"gute",1,"anderer",0,"gut",2,1,0
16.67,45,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.07,56,1957.5,"gute",1,"anderer",0,"wedernoch",2,1,0
18.36,59,1939,"gute",1,"anderer",1,"gut",0,0,0
22.59,27,1957.5,"gute",1,"anderer",0,"gut",1,0,0
11.57,72,1918,"gute",1,"anderer",0,"gut",0,1,0
14.9,32,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
13.56,80,1972,"gute",0,"anderer",0,"gut",0,0,0
11.42,48,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
7,57,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
16.47,85,1993.5,"gute",0,"anderer",0,"gut",0,2,0
12,75,1983,"gute",0,"anderer",0,"wedernoch",1,1,0
14.31,49,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
16.21,66,1957.5,"gute",0,"anderer",0,"gut",3,0,1
16.16,82,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
16.38,76,2003.5,"gute",1,"anderer",0,"gut",3,2,0
10.57,69,1972,"durchschnittliche",1,"anderer",0,"gut",0,3,0
13.62,52,1972,"gute",1,"Hochhaus",0,"gut",2,0,1
7.93,58,1939,"gute",1,"Wohnblock",0,"gut",0,0,0
12.4,75,1972,"durchschnittliche",1,"anderer",0,"wedernoch",0,2,0
15.08,90,1918,"gute",1,"anderer",0,"wedernoch",0,2,0
15.36,28,1957.5,"durchschnittliche",1,"Hochhaus",0,"gut",0,0,0
10.71,56,1957.5,"gute",1,"Wohnblock",0,"wedernoch",0,1,0
17.1,93,1957.5,"gute",1,"anderer",1,"gut",0,0,0
16.82,95,1972,"gute",1,"anderer",0,"gut",0,2,1
15,50,1957.5,"gute",1,"Wohnblock",1,"gut",2,3,0
12.71,98,1918,"gute",1,"anderer",0,"gut",0,1,0
9.77,108,1918,"gute",1,"Wohnblock",0,"gut",0,3,0
13.77,69,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,1,1
18.43,113,2018,"durchschnittliche",0,"anderer",0,"gut",0,2,1
9.65,66,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.18,62,1993.5,"durchschnittliche",0,"anderer",1,"gut",2,1,0
14.68,77,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
10.47,81,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
10.06,50,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
17.37,95,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,3,0
15.43,79,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",3,1,0
9.99,70,1957.5,"gute",1,"anderer",0,"wedernoch",0,0,0
15.79,38,1972,"gute",0,"anderer",0,"gut",0,1,0
11.86,89,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
12.49,73,1983,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
11.34,59,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
12.85,34,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.64,85,1983,"gute",0,"anderer",0,"gut",0,2,0
13.14,64,2012.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
7.61,71,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
9.81,110,1983,"durchschnittliche",0,"anderer",0,"gut",0,1,0
19.75,63,1983,"durchschnittliche",0,"anderer",1,"gut",0,1,0
12.99,30,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,0,0
12.53,81,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
11.59,80,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
9.63,61,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.38,95,1957.5,"gute",1,"Wohnblock",0,"wedernoch",0,1,0
11.74,60,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
8.12,80,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
9.5,110,1924,"gute",1,"anderer",0,"gut",0,1,0
11.82,118,1918,"gute",1,"anderer",0,"gut",0,2,0
10.23,124,1918,"gute",1,"anderer",0,"wedernoch",0,2,0
17.23,32,1918,"gute",1,"anderer",0,"gut",0,0,0
9.69,96,1918,"gute",1,"Wohnblock",0,"wedernoch",0,0,0
9.57,66,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
14.3,144,1918,"gute",1,"anderer",0,"wedernoch",0,3,0
15,92,1957.5,"gute",1,"anderer",0,"gut",3,2,0
16.87,99,2003.5,"gute",1,"anderer",0,"gut",3,2,1
13.28,93,1918,"gute",1,"anderer",0,"gut",0,1,0
16.27,85,1924,"gute",1,"anderer",0,"gut",0,2,0
6.55,90,1983,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
15.94,56,1993.5,"gute",0,"anderer",0,"gut",0,0,0
13.28,58,1957.5,"gute",0,"anderer",0,"gut",0,1,0
12.56,90,1972,"gute",0,"anderer",0,"gut",0,0,0
7.96,54,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.84,56,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
10.15,80,1957.5,"gute",0,"anderer",0,"gut",0,0,0
14.51,53,1924,"durchschnittliche",0,"Wohnblock",1,"wedernoch",0,1,0
11.24,90,1972,"gute",0,"Hochhaus",0,"gut",0,0,1
12.81,58,1939,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
8.5,98,1924,"gute",0,"anderer",0,"gut",0,2,0
17.27,55,1972,"durchschnittliche",0,"anderer",0,"gut",3,1,0
14.88,90,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
11.96,92,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
16.2,60,2012.5,"beste",0,"anderer",0,"gut",3,1,1
21.43,87,2012.5,"gute",0,"anderer",0,"gut",0,2,1
18.5,90,2020.5,"durchschnittliche",0,"Wohnblock",0,"gut",2,2,1
11.92,60,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
15.38,78,2012.5,"durchschnittliche",0,"anderer",0,"wedernoch",3,2,1
16.19,105,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,2,1
13.86,57,1957.5,"gute",0,"Wohnblock",0,"wedernoch",0,2,0
18.7,80,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
6.36,53,1939,"durchschnittliche",0,"Wohnblock",0,"einfach",0,0,0
16.13,86,1993.5,"gute",0,"anderer",1,"gut",3,1,0
14.14,58,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10,76,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.24,43,1983,"durchschnittliche",0,"anderer",0,"wedernoch",1,0,0
12.5,80,1993.5,"gute",0,"anderer",0,"gut",2,1,0
19.33,30,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
11.77,65,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
7.9,73,1918,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
14.27,52,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
13.72,77,1918,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
16.68,107,2003.5,"durchschnittliche",0,"anderer",1,"gut",0,1,1
11.43,70,1983,"durchschnittliche",0,"Hochhaus",0,"gut",2,2,0
13.14,81,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,3,0
10.15,71,1939,"gute",0,"anderer",0,"gut",0,1,0
11.91,94,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
15,104,1993.5,"gute",0,"anderer",0,"gut",0,2,0
10,95,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
9.01,88,1972,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
17.17,92,1972,"gute",0,"Wohnblock",1,"gut",0,1,0
13.22,45,1993.5,"gute",0,"anderer",0,"gut",0,1,0
13.85,48,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
9.78,68,1972,"gute",0,"Wohnblock",0,"gut",0,2,0
16.52,92,1924,"durchschnittliche",0,"Wohnblock",0,"gut",1,1,0
20,56,2020.5,"durchschnittliche",0,"Wohnblock",0,"gut",3,1,1
10.76,92,1957.5,"gute",0,"anderer",0,"gut",0,0,0
13.16,57,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
10.02,93,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
15.78,58,2020.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
11.08,60,1939,"durchschnittliche",0,"anderer",0,"gut",0,1,0
14.8,110,2012.5,"gute",0,"anderer",0,"gut",0,1,0
20.03,27,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
15,90,1972,"gute",0,"anderer",0,"gut",3,0,0
13.52,108,1983,"gute",0,"anderer",1,"gut",0,2,0
16.18,60,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
10.61,66,1957.5,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
14.93,67,1993.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
14.6,73,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
14.55,55,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
9.33,150,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
10.28,65,1993.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
8.9,68,1957.5,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
5.57,72,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
16.74,35,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",1,0,0
